ts_ns,dt_ns,cpu_khz,cpu_min_khz,cpu_max_khz,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC
15692439449103,100004462,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69125,72125,68750,67531,69218,72125
15692539448349,99999246,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69187,72062,68718,67593,69187,72062
15692639455723,100007374,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69375,71968,68781,67531,69156,71968
15692739440600,99984877,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69562,72156,68718,67468,69156,72156
15692839439526,99998926,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69343,72062,68875,67500,69156,72000
15692939447540,100008014,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69375,71906,68875,67468,69187,71906
15693039446082,99998542,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69281,72250,68843,67500,69156,72250
15693139448240,100002158,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69187,72125,68750,67562,69125,71937
15693239436286,99988046,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69156,72000,68781,67562,69250,72000
15693339443820,100007534,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69312,71875,68718,67531,69125,71875
15693439438522,99994702,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69343,72125,68812,67562,69187,71968
15693539444744,100006222,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69125,71906,68750,67468,69125,71906
15693639441142,99996398,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69312,71937,68875,67406,69156,71937
15693739556198,100115056,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69250,72031,68843,67406,69125,72031
15693839501779,99945581,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69312,71937,68781,67500,69218,71937
15693939475232,99973453,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69343,71906,68812,67593,69187,71906
15694039433869,99958637,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69250,72031,68843,67625,69062,72031
15694139442875,100009006,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69218,72062,68781,67500,69250,72062
15694239443625,100000750,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69500,72000,68750,67531,69156,72093
15694339436279,99992654,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69125,71968,68687,67468,69156,71968
15694439435525,99999246,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69312,72062,68906,67500,69156,72062
15694539439123,100003598,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69375,72156,68906,67531,69187,72156
15694639446881,100007758,1728000,115200,1728000,1020000000,306000000,1020000000,nvhost_podgov,69281,72062,68875,67656,69187,72062
