ts_ns,dt_ns,inst_rate_hz,avg_rate_hz,cpu_khz,cpu_min_khz,cpu_max_khz,cpu_governor,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,fan_cur_state,fan_max_state,fan_pwm,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,ina260_current_A,ina260_voltage_V,ina260_power_W
3950556602851,1685441,593.317,486.288,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48500,48218,47781,47656,48500,5334,955,1472,0.361,19.282,6.960
3950561158269,4555418,219.519,480.877,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48531,48218,47937,47593,48531,5334,955,1472,0.390,19.282,7.510
3950562698939,1540670,649.068,482.023,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48531,48218,47750,47656,48531,5334,955,1472,0.352,19.280,6.800
3950564834917,2135978,468.170,481.894,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47468,48812,48281,47750,47687,48812,5334,955,1472,0.395,19.281,6.800
3950566415012,1580095,632.873,482.932,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47500,48812,48281,47750,47687,48812,5334,955,1472,0.395,19.279,7.620
3950568423307,2008295,497.935,483.061,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47500,48437,48312,47781,47718,48437,5334,955,1472,0.344,19.282,6.630
3950570659831,2236524,447.122,482.718,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47500,48437,48375,47781,47687,48437,5334,955,1472,0.354,19.284,6.820
3950573963704,3303873,302.675,480.212,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48750,48218,47875,47656,48750,5334,955,1472,0.378,19.281,7.280
3950577251641,3287937,304.142,477.807,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47343,48531,48281,47781,47687,48531,5334,955,1472,0.403,19.280,7.760
3950579163038,1911397,523.178,478.165,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47468,48531,48281,47781,47687,48531,5334,955,1472,0.372,19.277,7.180
3950580800639,1637601,610.649,479.053,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47468,48718,48250,47781,47625,48718,5334,955,1472,0.381,19.277,7.350
3950582499072,1698433,588.778,479.811,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47468,48718,48250,47781,47687,48718,5334,955,1472,0.372,19.286,7.350
3950584162945,1663873,601.007,480.625,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47468,48406,48250,47781,47718,48406,5334,955,1472,0.372,19.279,7.180
3950585625341,1462396,683.809,481.818,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48406,48312,47843,47687,48406,5334,955,1472,0.381,19.286,7.350
3950587473634,1848293,541.040,482.254,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48406,48375,47843,47656,48593,5334,955,1472,0.374,19.281,7.210
3950590056148,2582514,387.220,481.286,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48593,48281,47906,47656,48437,5334,955,1472,0.340,19.285,7.260
3950593362805,3306657,302.420,478.983,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47468,48437,48250,47750,47687,48437,5334,955,1472,0.394,19.284,6.550
3950595384349,2021544,494.671,479.106,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47468,48656,48218,47718,47625,48656,5334,955,1472,0.351,19.276,7.590
3950597542184,2157835,463.427,478.976,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47468,48656,48218,47781,47781,48656,5334,955,1472,0.351,19.271,6.770
3950598963363,1421179,703.641,480.193,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47468,48656,48312,47781,47781,48437,5334,955,1472,0.380,19.280,7.320
3950601007500,2044137,489.204,480.262,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48437,48406,47812,47625,48437,5334,955,1472,0.369,19.286,7.120
3950603458460,2450960,408.003,479.599,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48437,48187,47781,47656,48625,5334,955,1472,0.362,19.277,6.990
3950605297376,1838916,543.799,480.038,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47375,48625,48187,47843,47593,48625,5334,955,1472,0.376,19.288,7.260
3950607072419,1775043,563.367,480.585,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47531,48343,48281,47750,47593,48343,5334,955,1472,0.384,19.286,7.400
3950611839840,4767421,209.757,475.895,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47531,48562,48343,47750,47718,48562,5334,955,1472,0.385,19.276,7.420
