ts_ns,cpu_khz,cpu_min_khz,cpu_max_khz,cpu_governor,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,fan_cur_state,fan_max_state,fan_pwm,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,ina260_current_A,ina260_voltage_V,ina260_power_W,jtop_valid,jtop_host_ts_ns,jtop_power_tot_mw,jtop_power_vdd_cpu_gpu_cv_mw,jtop_power_vdd_soc_mw
11155004569566,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65000,68312,64843,63656,64906,68312,21871,10149,5274,1.35125,19.0325,25.83,1,11154652394467,21949,10226,5313
11155104563003,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,64968,68062,64750,63625,64750,68062,21793,10072,5274,1.33125,19.0362,25.34,1,11154652394467,21949,10226,5313
11155204553657,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,64843,67968,64687,63500,64781,67968,21754,10072,5274,1.37,19.015,26.05,1,11154652394467,21949,10226,5313
11155304566870,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65000,67968,64750,63531,64781,67968,21754,10072,5274,1.39375,19.0425,25.73,1,11154652394467,21949,10226,5313
11155404553684,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65093,68000,64718,63593,64843,68000,21793,10072,5274,1.35375,19.05,26.18,1,11154652394467,21949,10226,5313
11155504561746,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65218,68062,64687,63562,65000,68062,21832,10111,5274,1.4175,19.015,26.96,1,11154652394467,21949,10226,5313
11155604561647,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65093,68093,64812,63562,64968,68093,21910,10149,5313,1.37875,19.0263,26.23,1,11154652394467,21949,10226,5313
11155704569933,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65156,68125,64812,63718,64968,68125,21910,10149,5313,1.405,19.0388,25.09,1,11155652341674,21910,10149,5313
11155804569291,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,64937,68031,64718,63625,64968,68031,21949,10188,5313,1.43625,19.025,27.33,1,11155652341674,21910,10149,5313
11155904569128,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65000,68156,64812,63687,64937,68156,21910,10149,5313,1.335,19.0263,25.4,1,11155652341674,21910,10149,5313
11156004568102,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,64968,68062,64781,63531,64906,68062,21832,10111,5274,1.36625,19.035,26.22,1,11155652341674,21910,10149,5313
11156104563747,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,64843,67968,64812,63625,64843,67968,21754,10072,5274,1.3725,19.0463,26.14,1,11155652341674,21910,10149,5313
11156204558433,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65187,68125,64750,63656,64937,68125,21677,10033,5274,1.31,19.025,24.92,1,11155652341674,21910,10149,5313
11156304568606,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65250,68156,64625,63562,65000,68156,21677,9995,5274,1.3075,19.0388,26.23,1,11155652341674,21910,10149,5313
11156404563516,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65031,68031,64625,63531,64968,68031,21638,9995,5274,1.32125,19.0212,25.13,1,11155652341674,21910,10149,5313
11156504558585,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65218,68187,64812,63718,64968,68187,21638,9995,5274,1.37875,19.0388,26.25,1,11155652341674,21910,10149,5313
11156604561399,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65125,68156,64781,63781,65000,68156,21599,9995,5235,1.475,19.0388,25.75,1,11155652341674,21910,10149,5313
11156704572181,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65062,68343,64718,63687,64875,68343,21599,9995,5235,1.315,19.01,25,1,11156653065315,21638,9995,5235
11156804565266,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65000,68281,64781,63656,64875,68281,21677,10033,5274,1.385,19.0388,26.37,1,11156653065315,21638,9995,5235
11156904562671,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,64968,68187,64812,63625,64906,68187,21677,10033,5274,1.32625,19.0362,25.24,1,11156653065315,21638,9995,5235
11157004558381,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65156,67937,64687,63593,64906,67937,21638,9995,5274,1.38375,19.0175,25.77,1,11156653065315,21638,9995,5235
11157104562858,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65031,68250,64781,63593,64968,68250,21638,9995,5235,1.40125,19.0437,26.69,1,11156653065315,21638,9995,5235
11157204558344,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65031,68187,64781,63562,64968,68187,21599,9995,5235,1.3725,19.0325,26.13,1,11156653065315,21638,9995,5235
11157304568710,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65093,67968,64750,63593,65000,67968,21599,9995,5235,1.45125,19.0425,26.14,1,11156653065315,21638,9995,5235
11157404567395,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65187,68343,64750,63687,64875,68343,21638,10033,5235,1.37625,19.0175,26.18,1,11156653065315,21638,9995,5235
11157504571457,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65062,68281,64781,63718,64843,68031,21638,10033,5235,1.37875,19.0275,26.24,1,11156653065315,21638,9995,5235
11157604592319,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65093,68187,64843,63718,64906,68187,21638,10033,5235,1.4375,19.015,27.33,1,11156653065315,21638,9995,5235
11157704565787,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65093,68062,64812,63656,64968,68062,21677,10033,5235,1.42625,19.0237,27.14,1,11157658457512,21677,10033,5274
11157804568057,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65156,68031,64750,63656,64968,68031,21754,10111,5274,1.32875,19.0138,25.27,1,11157658457512,21677,10033,5274
11157904570454,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65093,68031,64750,63687,64968,68031,21754,10072,5274,1.3375,19.0287,25.45,1,11157658457512,21677,10033,5274
11158004564020,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65156,68062,64812,63656,65031,68062,21677,10072,5274,1.34875,19.015,27.69,1,11157658457512,21677,10033,5274
11158104558929,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65125,68031,64875,63781,64937,68031,21716,10033,5274,1.385,19.04,26.37,1,11157658457512,21677,10033,5274
11158204559823,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65093,68093,64937,63781,64968,68093,21677,10033,5274,1.3775,19.0312,26.22,1,11157658457512,21677,10033,5274
11158304563148,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65062,68093,64875,63781,64906,68093,21677,10033,5274,1.3875,19.0275,26.14,1,11157658457512,21677,10033,5274
11158404569994,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65000,68093,64875,63656,64937,68093,21677,10033,5274,1.32625,19.0287,25.24,1,11157658457512,21677,10033,5274
11158504559431,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65000,68125,64781,63718,64906,68125,21638,9995,5274,1.36875,19.04,26.06,1,11157658457512,21677,10033,5274
11158604561540,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65062,68187,64843,63656,64906,68187,21638,9995,5274,1.36875,18.9962,26,1,11157658457512,21677,10033,5274
11158704562018,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65062,68125,64875,63750,64937,68125,21638,10033,5274,1.445,19.0087,27.47,1,11158659018171,21638,10033,5274
11158804571295,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65218,68125,64750,63593,65000,68125,21754,10111,5274,1.4825,19.0325,28.21,1,11158659018171,21638,10033,5274
11158904564573,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65187,68281,65000,63593,65000,68281,21716,10072,5274,1.4225,19.0425,27.28,1,11158659018171,21638,10033,5274
11159004563610,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65062,68281,65000,63656,64937,68281,21716,10072,5274,1.36125,19.05,26.68,1,11158659018171,21638,10033,5274
11159104567863,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65000,68187,64875,63781,64843,68187,21716,10072,5274,1.375,19.0175,26.15,1,11158659018171,21638,10033,5274
11159204559637,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65000,68343,64781,63750,64937,68343,21793,10111,5274,1.35,19.0263,25.69,1,11158659018171,21638,10033,5274
11159304563122,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65031,68218,64781,63718,64937,68218,21832,10111,5274,1.475,19.0437,26.25,1,11158659018171,21638,10033,5274
11159404552207,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65031,68187,64781,63718,64906,68156,21871,10149,5274,1.44875,19.005,27.53,1,11158659018171,21638,10033,5274
11159504552685,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65093,68500,64812,63687,65000,68500,21949,10188,5313,1.39375,19.035,27.15,1,11158659018171,21638,10033,5274
11159604557354,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65250,68281,64687,63656,65093,68281,21949,10188,5313,1.525,19.0175,29.01,1,11158659018171,21638,10033,5274
11159704571912,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65343,68187,64812,63531,65000,68187,21987,10226,5313,1.45375,19.0212,27.65,1,11159659758866,21987,10226,5313
11159804569957,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65156,68125,64781,63625,65093,68125,22065,10265,5313,1.35375,19.0263,25.75,1,11159659758866,21987,10226,5313
11159904566498,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65125,68437,64968,63781,65062,68437,22065,10265,5313,1.37125,19.0138,25.57,1,11159659758866,21987,10226,5313
11160004563360,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65000,68125,64906,63750,65062,68125,22026,10226,5313,1.3275,19.0463,25.28,1,11159659758866,21987,10226,5313
11160104566461,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65031,68093,64875,63687,65000,68093,21949,10188,5313,1.37625,19.0375,26.2,1,11159659758866,21987,10226,5313
11160204563802,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65000,68468,64812,63656,64968,68187,21910,10149,5313,1.4075,19.0237,26.78,1,11159659758866,21987,10226,5313
11160304563448,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65125,68125,64812,63656,65000,68125,21871,10149,5313,1.3075,19.035,24.87,1,11159659758866,21987,10226,5313
11160404567925,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65250,68125,64812,63718,64906,68125,21871,10149,5313,1.43625,19.05,27.37,1,11159659758866,21987,10226,5313
11160504550290,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65093,68250,64812,63687,64906,68250,21910,10188,5313,1.48375,19.02,28.22,1,11159659758866,21987,10226,5313
11160604548143,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65187,68187,64843,63687,65125,68187,21910,10188,5313,1.51,19.02,26.1,1,11159659758866,21987,10226,5313
11160704567565,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65187,68250,64843,63812,65031,68250,21987,10226,5313,1.4625,19.015,27.82,1,11160661362717,21987,10226,5313
11160804570794,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65093,68312,64937,63781,64937,68312,22026,10265,5313,1.355,19.025,25.78,1,11160661362717,21987,10226,5313
11160904571623,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65218,68281,64968,63687,65000,68281,22026,10265,5313,1.4275,19.0463,26.45,1,11160661362717,21987,10226,5313
11161004560228,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65062,68187,64781,63718,65031,68375,22065,10304,5313,1.44125,19.0275,27.42,1,11160661362717,21987,10226,5313
11161104566466,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65125,68312,64843,63718,65000,68312,22026,10265,5313,1.4475,19.0138,27.52,1,11160661362717,21987,10226,5313
11161204557407,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65281,68281,64812,63687,65000,68281,22026,10226,5313,1.41,19.02,24.56,1,11160661362717,21987,10226,5313
11161304560796,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65187,68343,64875,63656,65031,68343,22026,10226,5313,1.4175,19.0312,27.01,1,11160661362717,21987,10226,5313
11161404545625,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65218,68312,64843,63656,65125,68312,21949,10188,5313,1.42375,19.0263,27.09,1,11160661362717,21987,10226,5313
11161504560471,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65218,68375,65000,63812,65000,68375,21949,10188,5313,1.38875,19.05,26.46,1,11160661362717,21987,10226,5313
11161604548308,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65125,68500,65031,63781,65062,68500,21987,10188,5313,1.42,19.0237,26.42,1,11160661362717,21987,10226,5313
11161704563921,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65125,68468,64875,63750,65031,68468,21987,10188,5313,1.29,19.0625,24.59,1,11161664742672,21987,10226,5313
11161804565935,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65062,68343,64906,63750,65000,68187,22026,10226,5313,1.46375,19.0237,27.84,1,11161664742672,21987,10226,5313
11161904560844,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65125,68593,64906,63687,65062,68593,22026,10226,5313,1.295,19.06,27.8,1,11161664742672,21987,10226,5313
11162004560617,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65000,68343,64906,63718,65000,68343,21987,10226,5313,1.3625,19.0175,25.91,1,11161664742672,21987,10226,5313
11162104559814,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65062,68218,64843,63656,65000,68218,22026,10226,5313,1.28625,19.0312,24.47,1,11161664742672,21987,10226,5313
11162204559715,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65218,68187,64843,63687,65093,68187,21987,10188,5313,1.4875,19.0362,27.29,1,11161664742672,21987,10226,5313
11162304557248,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65437,68593,65062,63718,65062,68593,22065,10265,5313,1.42,19.0225,26.73,1,11161664742672,21987,10226,5313
11162404562942,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65187,68187,64968,63843,65093,68187,22065,10265,5313,1.45,19.0188,27.53,1,11161664742672,21987,10226,5313
11162504583259,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65156,68187,65031,63781,65125,68187,22065,10265,5313,1.3875,19.0038,26.37,1,11161664742672,21987,10226,5313
11162604559032,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65187,68125,64906,63718,65031,68281,22065,10304,5313,1.32,19.015,25.1,1,11161664742672,21987,10226,5313
11162704559829,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65250,68187,64875,63781,65125,68187,22104,10304,5313,1.44375,19.0125,27.44,1,11162666337561,22104,10304,5313
11162804564594,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65312,68187,64937,63781,65093,68187,22065,10265,5313,1.355,19.0188,25.77,1,11162666337561,22104,10304,5313
11162904571056,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65062,68250,64906,63718,65031,68250,22026,10265,5313,1.3475,19.0375,25.73,1,11162666337561,22104,10304,5313
11163004562157,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65281,68218,64937,63718,65062,68218,21949,10188,5313,1.43375,19.0275,27.28,1,11162666337561,22104,10304,5313
11163104557962,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65343,68187,64906,63687,65093,68187,21871,10111,5274,1.38375,19.0125,26.3,1,11162666337561,22104,10304,5313
11163204560103,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65250,68218,65093,63625,65062,68218,21793,10111,5274,1.37625,19.0063,25.73,1,11162666337561,22104,10304,5313
11163304554820,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65343,68343,64968,63843,65000,68343,21793,10111,5274,1.34375,19.045,25.55,1,11162666337561,22104,10304,5313
11163404565537,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65156,68375,65000,63875,65156,68375,21793,10111,5274,1.41875,19.0087,26.97,1,11162666337561,22104,10304,5313
11163504569662,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65125,68281,65000,63781,65156,68281,21793,10111,5274,1.39375,19.0025,26.42,1,11162666337561,22104,10304,5313
11163604559515,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65218,68281,64937,63781,65000,68281,21754,10072,5274,1.43,19.015,27.19,1,11162666337561,22104,10304,5313
11163704562040,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65468,68156,64968,63687,65031,68406,21754,10072,5274,1.405,19.0012,26.7,1,11163662158683,21754,10072,5274
11163804572406,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65343,68375,64843,63781,65156,68375,21832,10149,5274,1.3725,19.0225,26.51,1,11163662158683,21754,10072,5274
11163904563955,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65156,68250,64906,63656,65093,68250,21793,10111,5274,1.33375,19.0125,27.07,1,11163662158683,21754,10072,5274
11164004560080,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65250,68531,64875,63781,65125,68531,21832,10111,5274,1.49,19.0312,28.35,1,11163662158683,21754,10072,5274
11164104567789,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65281,68468,65000,63906,65218,68468,21832,10149,5274,1.47,19.035,27.98,1,11163662158683,21754,10072,5274
11164204558954,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65187,68375,64937,63843,65062,68375,21832,10149,5274,1.41125,18.9988,25.74,1,11163662158683,21754,10072,5274
11164304558055,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65218,68093,64906,63812,65031,68093,21832,10111,5274,1.38125,19.0338,26.29,1,11163662158683,21754,10072,5274
11164404565252,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65031,68468,64937,63781,65093,68468,21832,10111,5274,1.3575,19.0312,26.98,1,11163662158683,21754,10072,5274
11164504564481,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65093,68250,64968,63781,65125,68250,21793,10111,5274,1.45625,19.0225,26.28,1,11163662158683,21754,10072,5274
11164604562078,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65343,68281,64875,63781,65000,68281,21871,10149,5274,1.47875,19.0087,28.11,1,11163662158683,21754,10072,5274
11164704571099,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65187,68593,64906,63718,65218,68593,21910,10188,5313,1.40625,19.0075,26.73,1,11164663079859,21910,10188,5313
11164804570904,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65250,68187,64906,63750,65218,68187,21949,10226,5313,1.4025,19.045,26.71,1,11164663079859,21910,10188,5313
11164904563701,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65312,68187,65031,63937,65156,68187,21949,10188,5313,1.43125,19.0362,27.23,1,11164663079859,21910,10188,5313
11165004554770,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65125,68218,65031,63906,65187,68218,21949,10188,5313,1.40625,19.0512,26.79,1,11164663079859,21910,10188,5313
11165104557359,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65250,68187,65000,63812,65031,68187,21871,10149,5274,1.3175,19.0162,25.05,1,11164663079859,21910,10188,5313
11165204557804,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65125,68218,65000,63781,65062,68218,21832,10111,5274,1.34625,19.0362,26.92,1,11164663079859,21910,10188,5313
11165304567209,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65062,68312,64812,63812,65062,68312,21832,10111,5274,1.37875,19.015,26.22,1,11164663079859,21910,10188,5313
11165404563078,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65312,68218,64937,63781,65125,68218,21793,10072,5274,1.315,19.0338,25.02,1,11164663079859,21910,10188,5313
11165504568227,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65156,68218,64968,63750,65125,68218,21754,10033,5274,1.315,19.0413,25.14,1,11164663079859,21910,10188,5313
11165604744868,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65187,68343,64875,63843,65093,68343,21716,10033,5274,1.34625,19.0263,25.6,1,11164663079859,21910,10188,5313
11165704567133,1728000,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65406,68250,65031,63781,65125,68250,21716,10072,5274,1.37125,19.0512,26.13,1,11165662156928,21716,10033,5274
11165804554746,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65312,68218,65031,63812,65218,68218,21716,10072,5274,1.3925,19.0463,26.52,1,11165662156928,21716,10033,5274
11165904554167,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65281,68343,65031,63781,65250,68343,21677,10033,5274,1.33125,19.0487,26.33,1,11165662156928,21716,10033,5274
11166004548980,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65250,68250,64906,63781,65218,68250,21677,9995,5235,1.385,19.0413,26.34,1,11165662156928,21716,10033,5274
11166104547697,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65250,68281,65000,63781,65218,68281,21599,9956,5235,1.3725,19.0375,26.13,1,11165662156928,21716,10033,5274
11166204548046,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65406,68437,64906,63781,65312,68437,21638,9956,5235,1.345,19.0275,25.59,1,11165662156928,21716,10033,5274
11166304546699,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65250,68375,65031,63812,65218,68375,21599,9956,5235,1.40625,19.02,26.75,1,11165662156928,21716,10033,5274
11166404556328,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65437,68500,64875,63781,65250,68500,21599,9956,5235,1.36875,19.0287,25.31,1,11165662156928,21716,10033,5274
11166504552133,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65500,68406,65000,63781,65250,68406,21638,9956,5235,1.4,19.0437,26.66,1,11165662156928,21716,10033,5274
11166604552513,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65375,68312,65031,63937,65187,68312,21599,9956,5235,1.3825,19.0287,27.5,1,11165662156928,21716,10033,5274
11166704559231,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65437,68218,65031,63812,65281,68218,21677,9995,5235,1.32625,19.0362,25.24,1,11166648496803,21638,9995,5235
11166804553979,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65218,68593,64968,63781,65312,68593,21677,9995,5235,1.4,19.0425,26.66,1,11166648496803,21638,9995,5235
11166904552760,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65218,68500,64968,63812,65343,68500,21716,9995,5274,1.38125,19.0263,24.36,1,11166648496803,21638,9995,5235
11167004552533,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65250,68250,64968,63687,65281,68250,21677,9995,5274,1.37375,19.0237,26.14,1,11166648496803,21638,9995,5235
11167104551154,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65312,68218,64937,63781,65218,68218,21716,10033,5274,1.26625,19.0475,24.12,1,11166648496803,21638,9995,5235
11167204545903,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65531,68562,64937,63812,65343,68562,21754,10033,5274,1.3675,19.0312,27.85,1,11166648496803,21638,9995,5235
11167304547596,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65468,68250,64906,63781,65312,68250,21793,10072,5274,1.32125,19.0338,25.18,1,11166648496803,21638,9995,5235
11167404558473,729600,729600,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,-1,65343,68250,65093,63968,65343,68250,21793,10072,5274,1.39375,19.0287,26.52,1,11166648496803,21638,9995,5235
