ts_ns,dt_ns,cpu_khz,cpu_min_khz,cpu_max_khz,cpu_governor,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,fan_cur_state,fan_max_state,fan_pwm,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC
21277841881624,99982943,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49906,51062,50468,50156,49843,51062
21277941899640,100018016,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50937,50437,50125,49968,50718
21278041887127,99987487,192000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49781,50718,50562,50187,49875,50718
21278141923607,100036480,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,50062,50687,50468,50187,49937,50687
21278241908214,99984607,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,51031,50562,50093,49843,50812
21278341908277,100000063,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49843,50718,50500,50218,49843,50718
21278441917813,100009536,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50750,50531,50218,49906,50781
21278541894932,99977119,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50718,50468,50218,49937,50718
21278641898003,100003071,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49875,50718,50468,50187,49937,50718
21278741899442,100001439,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50781,50500,50187,49937,50812
21278841887761,99988319,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49906,50843,50468,50125,49968,50843
21278941899441,100011680,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49812,50687,50562,50125,49875,50687
21279041907792,100008351,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50781,50593,50156,49875,50968
21279141900816,99993024,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49843,50843,50500,50156,49937,50843
21279241889071,99988255,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49812,50781,50500,50218,49906,51062
21279341902574,100013503,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,51000,50468,50187,49906,51000
21279441908654,100006080,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50937,50500,50156,49906,50937
21279541912077,100003423,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50812,50468,50125,49968,50718
21279641894444,99982367,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49875,50968,50656,50187,49875,50968
21279741906284,100011840,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49843,50906,50625,50156,49937,50906
21279841917099,100010815,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49781,50718,50593,50125,49906,50718
21279941899274,99982175,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49968,51125,50593,50312,49906,51125
21280041911882,100012608,652800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50968,50531,50187,49906,50968
21280141899337,99987455,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49781,50875,50500,50156,49875,50718
21280241912969,100013632,806400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49875,50750,50468,50187,49812,50750
21280341924296,100011327,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49781,51000,50468,50187,49843,50750
21280441913031,99988735,806400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,50000,50718,50468,50156,49968,50718
21280541926919,100013888,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50718,50500,50125,49968,50718
21280641912550,99985631,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50781,50531,50156,49906,50781
21280741911494,99998944,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49906,50750,50531,50187,49937,50750
21280841892869,99981375,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50718,50468,50281,49906,50718
21280941902468,100009599,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49875,50656,50531,50156,49906,50812
21281041908548,100006080,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50718,50500,50218,49843,50718
21281141927268,100018720,806400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49812,50718,50437,50187,49875,50875
21281241934787,100007519,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,50000,50906,50468,50093,49968,50906
21281341888834,99954047,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50718,50468,50187,49937,50718
21281441891521,100002687,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49812,50781,50562,50156,49937,50968
21281541898497,100006976,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49812,50750,50500,50031,49875,50750
21281642140710,100242213,806400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,50000,50812,50531,50125,49875,50812
21281741917472,99776762,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49781,50750,50500,50187,49968,50968
21281841906239,99988767,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50875,50500,50187,49843,50875
21281941921343,100015104,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50781,50468,50218,49906,50718
21282041908734,99987391,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49843,51000,50468,50187,49843,51000
21282141902781,99994047,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50906,50375,50218,49937,50906
21282241928894,100026113,729600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49812,50718,50437,50187,49937,50718
21282342005535,100076641,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49937,51062,50562,50125,49843,51062
21282441890972,99885437,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49843,50906,50531,50093,49843,50906
21282541885307,99994335,192000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50937,50500,50218,49781,50718
21282641902747,100017440,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50687,50468,50218,49812,50687
21282741885210,99982463,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,51000,50500,50156,49906,51000
21282841896122,100010912,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50812,50500,50187,49937,50812
21282941895545,99999423,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50750,50468,50125,49906,50750
21283041886201,99990656,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49968,51031,50656,50093,49968,50781
21283141902328,100016127,806400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,50156,50687,50562,50031,49906,50687
21283241909368,100007040,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49781,50718,50531,50156,49906,50718
21283341898967,99989599,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50812,50468,50250,49937,50812
21283441890647,99991680,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50812,50468,50218,49875,50812
21283541888982,99998335,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50718,50468,50156,49812,50718
21283641896758,100007776,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50812,50437,50250,49843,50812
21283741899894,100003136,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50718,50406,50187,49906,50718
21283841896917,99997023,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49781,50812,50468,50062,49875,50875
21283941910549,100013632,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50781,50562,50093,49875,50781
21284041901812,99991263,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49781,50812,50500,50062,49843,50812
21284141900532,99998720,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50718,50500,50250,49937,51000
21284241907636,100007104,806400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50875,50468,50218,49875,50875
21284341917491,100009855,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50843,50500,50218,49843,50843
21284441893714,99976223,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,51031,50468,50187,49906,51031
21284541906194,100012480,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50937,50437,50187,49875,50937
21284641903218,99997024,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49812,50843,50375,50093,49906,50718
21284741881937,99978719,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50656,50437,50125,49937,50656
21284841887345,100005408,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50968,50500,50125,49843,50968
21284941899568,100012223,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49875,50906,50468,50031,49906,50750
21285041892368,99992800,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50718,50468,50281,49843,50718
21285141929872,100037504,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50968,50375,50187,49875,50968
21285241890639,99960767,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50718,50406,50187,49781,50718
21285341908783,100018144,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50656,50500,50125,49906,50656
21285441909711,100000928,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49875,50625,50406,50093,49906,50625
21285541892622,99982911,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50750,50468,50062,49843,50750
21285641907310,100014688,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49843,50687,50500,50031,49875,50687
21285741886029,99978719,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49906,50687,50468,50031,49812,50687
21285841900013,100013984,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50750,50468,50125,49875,50750
21285941893773,99993760,1036800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49906,50718,50468,50187,49812,50718
21286041899852,100006079,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50875,50437,50156,49843,50875
21286141905868,100006016,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49906,50750,50468,50093,49875,50750
21286241913292,100007424,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49843,50656,50437,50156,49937,50937
21286341890347,99977055,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50812,50437,50125,49906,50812
21286441905451,100015104,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49812,50906,50468,50093,49875,50906
21286541896203,99990752,652800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49968,50718,50562,50062,49875,51000
21286641901131,100004928,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50843,50468,50031,49843,50843
21286741898282,99997151,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50750,50468,50187,49875,50750
21286841899114,100000832,192000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50781,50468,50187,49843,51031
21286941883561,99984447,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50937,50468,50156,49718,50937
21287041899689,100016128,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50812,50468,50125,49937,50812
21287141899721,100000032,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50687,50437,50062,49906,50687
21287241908553,100008832,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49937,51000,50375,50125,49906,51000
21287341906377,99997824,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49968,50906,50531,50062,49843,50718
21287441898664,99992287,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50687,50500,50000,49843,50687
21287541887368,99988704,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49781,51062,50468,50281,49875,51062
21287641904616,100017248,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50843,50437,50187,49875,50718
21287741883047,99978431,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50718,50437,50156,49812,50718
21287841902375,100019328,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50500,50468,50187,49843,50500
21287941899111,99996736,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50718,50468,50093,49875,50718
21288041895303,99996192,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49875,50718,50375,50156,49906,50718
21288141918535,100023232,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49875,50750,50406,50093,49968,50750
21288241906854,99988319,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50718,50468,50031,49906,50718
21288341899206,99992352,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50718,50468,50125,49875,50718
21288441888933,99989727,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50718,50468,50187,49812,50812
21288541902246,100013313,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50718,50468,50156,49843,50718
21288641903589,100001343,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50718,50437,50156,49750,50718
21288741910085,100006496,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50812,50437,50125,49812,50812
21288841900645,99990560,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50750,50406,50156,49843,50750
21288941900709,100000064,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49531,50718,50375,50062,49812,51000
21289041902468,100001759,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50937,50562,50093,49781,50937
21289141900228,99997760,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50812,50531,50031,49875,50812
21289241906692,100006464,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50781,50437,50093,49875,50656
21289342924059,101017367,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50843,50437,50187,49812,50843
21289441902788,98978729,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49812,50875,50375,50125,49781,50875
21289541887491,99984703,883200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49968,50781,50406,50125,49906,50718
21289641900771,100013280,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,51000,50406,50187,49812,51000
21289741890883,99990112,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50875,50531,50062,49843,50875
21289841906691,100015808,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50656,50531,50125,49812,50656
21289941898531,99991840,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49937,50656,50531,50062,49937,50656
21290041906051,100007520,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,51000,50468,50125,49812,50656
21290141899971,99993920,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50718,50406,50218,49812,50718
21290241911651,100011680,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50687,50406,50218,49812,50687
21290341900386,99988735,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50718,50437,50125,49750,50718
21290441906594,100006208,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50656,50406,50187,49843,50656
21290541892834,99986240,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49812,50625,50437,50062,49781,50812
21290641882818,99989984,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50718,50562,50156,49937,50718
21290741900578,100017760,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49812,50687,50468,50062,49843,50687
21290841904770,100004192,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50656,50500,50218,49812,50875
21290941889281,99984511,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50750,50406,50187,49843,50750
21291041885857,99996576,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50718,50406,50156,49781,50718
21291141910978,100025121,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49812,50687,50406,50156,49812,50906
21291241910594,99999616,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50812,50406,50093,49781,50812
21291341900481,99989887,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50750,50437,50031,49875,50750
21291441886145,99985664,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49875,50875,50437,50187,49875,50875
21291541888929,100002784,883200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50843,50468,50031,49875,50843
21291641887233,99998304,652800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50718,50500,50031,49781,50625
21291741886721,99999488,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,51031,50468,50187,49843,51031
21291841884897,99998176,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50843,50468,50187,49843,50843
21291941896929,100012032,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50812,50406,50156,49843,50625
21292041885984,99989055,192000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,51062,50375,50062,49875,51062
21292141905825,100019841,192000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49968,50968,50437,50125,49937,50968
21292241890304,99984479,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50843,50468,50000,49843,50656
21292341911681,100021377,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50593,50312,50000,49843,50593
21292441902337,99990656,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49781,50875,50531,50125,49781,50875
21292541894464,99992127,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49781,50656,50437,50000,49812,50656
21292641900481,100006017,883200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50656,50468,50062,49781,50656
21292741901505,100001024,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50625,50375,50187,49812,50718
21292841882816,99981311,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50750,50437,50156,49750,50750
21292941899072,100016256,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50593,50437,50156,49875,50593
21293041903937,100004865,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50781,50468,50093,49843,50781
21293141919809,100015872,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49781,50687,50562,50093,49906,50687
21293241891136,99971327,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49875,50656,50531,50000,49812,50875
21293341903041,100011905,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49812,50718,50406,50000,49843,50718
21293441905601,100002560,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50718,50468,50250,49812,50718
21293541903329,99997728,652800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50625,50437,50156,49812,50875
21293641894464,99991135,729600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50812,50437,50187,49812,50812
21293741900993,100006529,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49968,50718,50406,50156,49781,50718
21293841899777,99998784,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49500,50906,50375,50062,49906,50906
21293941902433,100002656,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50875,50468,50062,49843,50875
21294041901281,99998848,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49781,50718,50593,50093,49812,50656
21294141903585,100002304,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50937,50468,50000,49875,50937
21294241920577,100016992,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49750,50906,50531,50156,49843,50906
21294341885120,99964543,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50718,50468,50250,49906,50656
21294441886273,100001153,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50625,50468,50156,49843,50625
21294541888321,100002048,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50906,50437,50031,49812,50906
21294641898593,100010272,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49500,50656,50406,50156,49875,50656
21294741885857,99987264,652800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50593,50343,50031,49843,50593
21294841896705,100010848,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49812,50968,50375,50000,49812,50968
21294941892257,99995552,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49875,50781,50468,50031,49812,50781
21295041900993,100008736,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50687,50468,50031,49843,50687
21295141906786,100005793,115200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50593,50468,50250,49750,50718
21295241890273,99983487,499200,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50718,50468,50031,49843,50718
21295341913634,100023361,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50718,50406,50187,49812,50718
21295441896994,99983360,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50687,50375,50156,49812,50781
21295541887010,99990016,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49687,50718,50437,50031,49875,50718
21295641889858,100002848,729600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49875,50718,50312,50093,49812,50718
21295741901058,100011200,422400,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50750,50468,49968,49781,50750
21295841898850,99997792,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50718,50500,50062,49812,50718
21295941900162,100001312,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50718,50406,50062,49843,50875
21296041885058,99984896,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49562,50750,50437,50187,49781,50750
21296141918659,100033601,729600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50687,50406,50187,49812,50687
21296241913379,99994720,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50718,50437,50000,49812,50906
21296341902947,99989568,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49906,50843,50437,50093,49875,50843
21296441883139,99980192,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49875,50843,50406,50000,49906,50843
21296541885955,100002816,1728000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50968,50531,49968,49812,50968
21296641904036,100018081,729600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49718,50968,50468,50031,49781,50968
21296741904580,100000544,345600,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49625,50750,50468,50000,49812,50687
21296841897124,99992544,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49656,50687,50468,50156,49750,50687
21296941881380,99984256,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49531,50968,50406,50125,49750,50968
21297041905828,100024448,268800,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,49593,50875,50437,50062,49781,50718
21297141912933,100007105,576000,115200,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,75,50062,50593,50375,50093,49843,50593
