ts_ns,dt_ns,inst_rate_hz,avg_rate_hz,cpu_khz,cpu_min_khz,cpu_max_khz,cpu_governor,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,fan_cur_state,fan_max_state,fan_pwm,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,ina260_current_A,ina260_voltage_V,ina260_power_W
4070794522161,49992977,20.003,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48468,48062,47593,47468,48468,4856,596,1433,0.344,19.285,6.630
4070844532706,50010545,19.996,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48343,48187,47750,47437,48343,4856,596,1433,0.340,19.286,6.550
4070894528435,49995729,20.002,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47125,48406,48062,47562,47437,48406,4856,597,1433,0.356,19.285,6.630
4070944531972,50003537,19.999,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48500,48093,47656,47468,48500,4856,596,1433,0.350,19.285,6.750
4070994515989,49984017,20.006,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,48312,48125,47781,47468,48312,4856,596,1433,0.366,19.276,7.070
4071044523750,50007761,19.997,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47125,48437,48156,47656,47468,48437,4856,596,1433,0.360,19.289,6.630
4071094518742,49994992,20.002,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48218,48093,47781,47437,48218,4856,597,1433,0.343,19.286,6.600
4071144527336,50008594,19.997,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47250,48500,48062,47625,47468,48500,4856,596,1433,0.388,19.276,7.480
4071194534681,50007345,19.997,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46968,48500,48187,47718,47468,48500,4896,596,1433,0.354,19.288,6.580
4071244512361,49977680,20.009,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48218,48031,47531,47437,48218,4896,596,1433,0.361,19.282,6.960
4071294523290,50010929,19.996,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47156,48375,48250,47718,47500,48250,4896,596,1433,0.352,19.284,6.800
4071344519403,49996113,20.002,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47093,48562,48062,47562,47468,48562,4896,597,1433,0.359,19.288,6.580
4071394519484,50000081,20.000,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,46937,48281,48125,47625,47406,48281,4896,596,1433,0.343,19.286,6.600
4071444527341,50007857,19.997,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47031,48437,48093,47718,47406,48250,4856,597,1433,0.345,19.284,6.660
4071494517598,49990257,20.004,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48531,48125,47593,47500,48531,4856,596,1433,0.367,19.280,7.300
4071544531183,50013585,19.995,20.000,729600,729600,1728000,schedutil,306000000,306000000,1020000000,nvhost_podgov,0,3,,47062,48218,48062,47656,47375,48218,4856,596,1433,0.343,19.282,6.600
